Unnamed: 0_x,text,labels,article_name_x,fuel_type,year,Unnamed: 0_y,article_name_y,Unnamed: 0,article_name
78.0,"Dit maakte drs. A. Grotens, hoofddirecteur van de Gasunie, gisteren bekend tijdens de presentatie van het jaarverslag. Een en ander betekent dat de inkomsten voor de schatkist navenant zullen teruglopen. „Hoeveel dat precies is kunnen we evenwel niet mededelen. Dat kan de Gasunie niet becijferen"", aldus Grotens. Vorig jaar ontving de staat nog circa ƒ 20 miljard en dit jaar zal dat gezien de ontwikkelingen bij de Gasunie niet meer dan zo'n ƒ 10 miljard zijn. De afzetdaling was vooral het gevolg van het teruglopen van het exportvolume. Dit jaar zal die daling enigszins doorzetten. Daarna wordt een niveau bereikt dat op basis van de afgesloten contracten gedurende een lange reeks van jaren wordt gehandhaafd. Nederland heeft contracten afgesloten voor de levering van gas aan het buitenland tot omstreeks 2010. Hoofddirecteur Grotens noemde de prijsdaling die zich in 1986 in snel tempo manifesteerde onverwacht. „Zoals bekend zijn de gasprijzen afgeleid van olieprodukten. De scherpe daling van de olieprijzen had tot direct gevolg dat ook de gasprijzen fors naar beneden gingen. De lagere dollarkoers (olieprijzen worden immmers in dollars genoteerd), versterkte dit effect. Niet alleen voor de Gasunie, maar voor de hele wereldeconomie is deze ontwikkeling niet goed"", meende Grotens. Hij vond een olieprijs van 18 tot 20 dollar per vat (van 159 liter) een goede prijs, als de Amerikaanse dollar zich ook stabiliseert op een „redelijk niveau"". Hoewel de olieprijs zich nu ongeveer op dit niveau lijkt te stabiliseren, loopt de gasprijs enigszins achter bij de ontwikkeling van de olieprijs, vandaar de verdere omzetdaling bij de Gasunie. Wat de gasprijsontwikkeling betreft kon gisteren geen zekerheid voor de langere termijn worden gegeven. Zoals afgelopen week bekend werd zullen- de"" aardgasprijzen voor de consument de rest van dit jaar echter worden gehandhaafd op 46,1 cent per kubieke meter, inclusief BTW. „De prijs voor grootverbruikers zal zich eveneens stabiliseren, dan wel iets stijgen"", aldus Grotens. Momenteel bedraagt die 21 cent per kubieke meter, exclusief BTW. Tegelijk met de presentatie van het jaarverslag van de Nederlandse Gasunie verscheen het jaarverslag van de Samenwerkende Elektriciteits Produktiebedrijven (SEP). Volgens de SEP moet het kabinet uiterlijk in 1988 beslissen over het al of niet doorgaan met kernenergie voor de opwekking van elektriciteit. „Gebeurt dat niet dan zullen de stroomproducenten kiezen tussen een uitbreiding van stroomopwekking door middel van steenkool of herinvoering van gasgestookt vermogen"", waarschuwde de SEP. Volgens de organisatie zal het kabinet — als niet gekozen wordt voor meer stroom door kernenergie — de gasprijs voor toepassing in opwekkingscentrales drastisch moeten verlagen en ook komen tot een andere prijsvaststelling, waardoor de gasprijs stabieler wordt dan nu het geval is. Het alternatief is kolengestookte centrales. Nu al is besloten tot uitbreiding met drie nieuwe, waarvan een in Amsterdam. Dat dwingt al tot extra maatregelen ter beveiliging van het milieu. Volgens de SEP moet die vermindering van uitstoot overigens gebeuren tegen de laagste kosten. Dat uitbreiding van het vermogen hoe dan ook nodig is blijkt verder uit berekeningen van de SEP dat in 1996 ongeveer 2.000 megawatt nieuw produktievermogen nodig is om aan de vraag te kunnen voldoen. Het eventueel uitwijken naar gas of kolen is weer actueel geworden na de ramp in het Russische Tsjernobyl waardoor een besluit over nieuwe kerncentrales is opgeschort. Overigens is volgens de SEP opwekking van stroom met kernenergie duidelijk de schoonste methode.",2,DDD_011207500_0352_articletext.xml,coal,1980s,,,,
79.0,"Dit maakte drs. A. Grotens, hoofddirecteur van de Gasunie, gisteren bekend tijdens de presentatie van het jaarverslag. Een en ander betekent dat de inkomsten voor de schatkist navenant zullen teruglopen. „Hoeveel dat precies is kunnen we evenwel niet mededelen. Dat kan de Gasunie niet becijferen"", aldus Grotens. Vorig jaar ontving de staat nog circa ƒ 20 miljard en dit jaar zal dat gezien de ontwikkelingen bij de Gasunie niet meer dan zo'n ƒ 10 miljard zijn. De afzetdaling was vooral het gevolg van het teruglopen van het exportvolume. Dit jaar zal die daling enigszins doorzetten. Daarna wordt een niveau bereikt dat op basis van de afgesloten contracten gedurende een lange reeks van jaren wordt gehandhaafd. Nederland heeft contracten afgesloten voor de levering van gas aan het buitenland tot omstreeks 2010. Hoofddirecteur Grotens noemde de prijsdaling die zich in 1986 in snel tempo manifesteerde onverwacht. „Zoals bekend zijn de gasprijzen afgeleid van olieprodukten. De scherpe daling van de olieprijzen had tot direct gevolg dat ook de gasprijzen fors naar beneden gingen. De lagere dollarkoers (olieprijzen worden immmers in dollars genoteerd), versterkte dit effect. Niet alleen voor de Gasunie, maar voor de hele wereldeconomie is deze ontwikkeling niet goed"", meende Grotens. Hij vond een olieprijs van 18 tot 20 dollar per vat (van 159 liter) een goede prijs, als de Amerikaanse dollar zich ook stabiliseert op een „redelijk niveau"". Hoewel de olieprijs zich nu ongeveer op dit niveau lijkt te stabiliseren, loopt de gasprijs enigszins achter bij de ontwikkeling van de olieprijs, vandaar de verdere omzetdaling bij de Gasunie. Wat de gasprijsontwikkeling betreft kon gisteren geen zekerheid voor de langere termijn worden gegeven. Zoals afgelopen week bekend werd zullen- de"" aardgasprijzen voor de consument de rest van dit jaar echter worden gehandhaafd op 46,1 cent per kubieke meter, inclusief BTW. „De prijs voor grootverbruikers zal zich eveneens stabiliseren, dan wel iets stijgen"", aldus Grotens. Momenteel bedraagt die 21 cent per kubieke meter, exclusief BTW. Tegelijk met de presentatie van het jaarverslag van de Nederlandse Gasunie verscheen het jaarverslag van de Samenwerkende Elektriciteits Produktiebedrijven (SEP). Volgens de SEP moet het kabinet uiterlijk in 1988 beslissen over het al of niet doorgaan met kernenergie voor de opwekking van elektriciteit. „Gebeurt dat niet dan zullen de stroomproducenten kiezen tussen een uitbreiding van stroomopwekking door middel van steenkool of herinvoering van gasgestookt vermogen"", waarschuwde de SEP. Volgens de organisatie zal het kabinet — als niet gekozen wordt voor meer stroom door kernenergie — de gasprijs voor toepassing in opwekkingscentrales drastisch moeten verlagen en ook komen tot een andere prijsvaststelling, waardoor de gasprijs stabieler wordt dan nu het geval is. Het alternatief is kolengestookte centrales. Nu al is besloten tot uitbreiding met drie nieuwe, waarvan een in Amsterdam. Dat dwingt al tot extra maatregelen ter beveiliging van het milieu. Volgens de SEP moet die vermindering van uitstoot overigens gebeuren tegen de laagste kosten. Dat uitbreiding van het vermogen hoe dan ook nodig is blijkt verder uit berekeningen van de SEP dat in 1996 ongeveer 2.000 megawatt nieuw produktievermogen nodig is om aan de vraag te kunnen voldoen. Het eventueel uitwijken naar gas of kolen is weer actueel geworden na de ramp in het Russische Tsjernobyl waardoor een besluit over nieuwe kerncentrales is opgeschort. Overigens is volgens de SEP opwekking van stroom met kernenergie duidelijk de schoonste methode.",1,DDD_011207500_0352_articletext.xml,coal,1980s,,,,
82.0,"MAASTRICHT - Vervanging van kalksteen door alternatieve grondstoffen voor de produktie van cement zou in het uiterste geval de behoefte aan die kalksteen kunnen terugbrengen tot een zesde of een kwart van de hoeveelheid kalksteen die in 1978 werd gebruikt. Ook minder vergaande ingrepen kunnen tot een aanzienlijke vermindering van de behoefte aan kalksteen leiden. Dit staat te lezen in het rapport vervangende grondstoffen en alternatieve bindmiddelen voor portlandcement, in opdracht van het ministerie van volksgezondheid en milieuhygiëne opgesteld door het bureau Intron BV in Maastricht. In een begeleidende brief zegt het ministerie dat de winning van natuurlijke grondstoffen (wat Limburg betreft: mergel, bijvoorbeeld uit het plateau van Margraten) de laatste jaren steeds meer ter discussie is gekomen „Vanwege het grote verlies aan natuur- en cultuurwaarden dat hierdoor veroorzaakt wordt."" Het rapport, zo staat er verder, vormt een technische onderbouwing van een visie die erop gericht is het gebruik van kalksteen als grondstof voor de cementfabricage in Nederland terug te dringen. Het stuk, dat zelfs het goede voorbeeld geeft door gedrukt te zijn op kringlooppapier, geeft een overzicht van alle mogelijkheden die er zijn voor vervanging van kalksteen, met kostprijsberekeningen en problemen die nog moeten worden opgelost, alvorens het bedoelde materiaal ook kan worden toegepast. Met het uitbreiden van het marktaandeel van Hoogovencement tot zeventig procent (thans reeds als gevolg van een gestage groei tot 54 opgelopen) zou een besparing van 0.7 miljoen ton gebruikte kalksteen kunnen worden bereikt. Als de Nederlandse Hoogovenslak zou worden gebruikt voor de produktie van gesulfateerde cement zou de besparing maar 0.5 miljoen ton zijn. Aantrekkelijk van deze oplossing is het geringere energiegebruik bij de produktie. een zelfde besparing zou worden bereikt door de produktie van portlandvliegascement; deze oplossing is aantrekkeüjk, omdat de komende de produktie van vliegas in NederlaW enorm zal toenemen door overgay van electrische centrales op kolen, ~i Een combinatie van Hoogovenslak<l ment (zeventig procent) waarvan »J gesulfateerd en 48 Hoogovenceme'L zou een besparing van 1.4 miljoen ty kalksteen kunnen opleveren. En e% combinatie van zeventig procen Hoogovencement met gebruik v 4 vliegascement/portlandcement staal en/of fosforslak als grondst0 voor portlandklinker zou volgens I>' rapport kunnen leiden tot een bespj ring van 1.8 tot 2 miljoen ton ka]» steen, van de 2.4 miljoen die in l9j| nog uit de Nederlandse bodem vveT gehaald. Het rapport bespreekt ook de moll lijkheid van het gebruik van de zofl| naamde gipsberg, die een afvalpa dukt is van o.a. de fosforzuurprod_N tic. Gips zou op vele manieren te ■] bruiken zijn - in processen waar^j o.a. ook zwavelzuur wordt gepro<_» ceerd, maar een groot nadeel voriTTi de hoge energiekosten. Bovendienjj de problematiek van de hoge radio^ tieve straling die in een reeks van gin' soorten voorkomt nog niet opgelostjl Het rapport behandelt ook de moM lijkheden van kunststoffen als verv_B ging van cement. Dit blijkt een kv/jf? tic die nog verdere studie vergt, zo_| veel van de genoemde alternatieve}- De commissie vermeldt dan ook *>jk drukkelijk, dat zij geen uitspr»_H wenst te doen over de termijn w3_F binnen de geschetste ontwikkeling! geheel of gedeeltelijk gerealise«% kunnen worden.",2,DDD_010570680_0211_articletext.xml,coal,1980s,,,,
83.0,De bedoeling is dat in 1990 ongeveer 40 procent van de elektriciteit in ons land weer met steenkool wordt opgewekt. Daarvoor is jaarlijks zon wen miljoen ton steenkool nodig. Om niet volledig afhankelijk te worden van buitenlandse afnemers wülen de elektriciteitsbedrijven zelf deel gaan nemen in de kolenwinning. Hiertoe 's samen met Hoogovens en DSM een speciale onderneming opgericht Holland Carbon Fuels.,2,DDD_010985104_0048_articletext.xml,coal,1980s,,,,
84.0,"Als - beide eenheden op de Maasvlakte volgend jaar in bedrijf zijn, geeft dat jaarlijks 6.000.000 Megawatt elektriciteit bij een verbranding van 2.000.000 ton steenkool. Reststoffen zijn 120.000 ton gips, 40.000 ton slakken en 240.000 ton vliegas. De centrale kan een groot deel van van Zuid- Holland van energie voorzien. De besparing is 140.000 kubieke meter gas per uur. Per uur omgerekend gaat via het doordachte transportsysteem 20.000 kilo kolen in het vuur.",2,DDD_010962458_0219_articletext.xml,coal,1980s,,,,
85.0,"Feit is, dat Zweden thans sterk afhankelijk is van olie. Het totale energieverbruik wordt voor niet minder dan rond zeventig procent door olie, vijftien procent door waterkracht, tien procent door kernenergie en vijf procent door steenkolen gedekt. Voor de stroomproduktie puur ziet het beeld er wat béter uit. Waterkracht neemt daarvan 65 procent voor haar rekening, kernenergie 20 a 25 procent en de rest gaat vooral naar olie. Sluiting van de Zweedse centrales, aldus de voorstanders van kernenergie zou de behoefte aan olie nog doen stijgen en Zweden binnen een paar zo diep in de schulden laten komen, dat het zijn faillissement zou kunnen aanvragen. De tegenstanders van kernenergie zijn daarentegen van oordeel dat het geleidelijk sluiten van de huidige zes centrales in een periode van tien jaar de overschakeling op wind-, zonne- en getiidenenergie mogelijk kan maken zowel als groter gebruik van waterkracht en steenkolen alsmede van turf en afval van de houtindustrie.",1,DDD_010621359_0278_articletext.xml,coal,1980s,,,,
86.0,"Feit is, dat Zweden thans sterk afhankelijk is van olie. Het totale energieverbruik wordt voor niet minder dan rond zeventig procent door olie, vijftien procent door waterkracht, tien procent door kernenergie en vijf procent door steenkolen gedekt. Voor de stroomproduktie puur ziet het beeld er wat béter uit. Waterkracht neemt daarvan 65 procent voor haar rekening, kernenergie 20 a 25 procent en de rest gaat vooral naar olie. Sluiting van de Zweedse centrales, aldus de voorstanders van kernenergie zou de behoefte aan olie nog doen stijgen en Zweden binnen een paar zo diep in de schulden laten komen, dat het zijn faillissement zou kunnen aanvragen. De tegenstanders van kernenergie zijn daarentegen van oordeel dat het geleidelijk sluiten van de huidige zes centrales in een periode van tien jaar de overschakeling op wind-, zonne- en getiidenenergie mogelijk kan maken zowel als groter gebruik van waterkracht en steenkolen alsmede van turf en afval van de houtindustrie.",1,DDD_010621359_0278_articletext.xml,coal,1980s,,,,
87.0,"■■.«Zuid->-Afrika '-heeft-.-door haar gigantische voorraden steenkool minder olie nodig dan de meeste geïndustrialiseerde landen, maar bijvoorbeeld de transportsectoren het gehele militaire apparaat zijn; er direct afhankelijk van. Daarom heeft het land een .- enorme '„strategische"" voorraad olie .in de f afgedankte/kolenmijnen van; Transvaal opgeslagen. Verder bouwt men haastig tegen hoge kosten „kolenkrakers"" om olie uit kolen te krijgen.",1,DDD_010960503_0889_articletext.xml,coal,1980s,,,,
89.0,"■■.«Zuid->-Afrika '-heeft-.-door haar gigantische voorraden steenkool minder olie nodig dan de meeste geïndustrialiseerde landen, maar bijvoorbeeld de transportsectoren het gehele militaire apparaat zijn; er direct afhankelijk van. Daarom heeft het land een .- enorme '„strategische"" voorraad olie .in de f afgedankte/kolenmijnen van; Transvaal opgeslagen. Verder bouwt men haastig tegen hoge kosten „kolenkrakers"" om olie uit kolen te krijgen.",1,DDD_010960503_0889_articletext.xml,coal,1980s,,,,
88.0,"■■.«Zuid->-Afrika '-heeft-.-door haar gigantische voorraden steenkool minder olie nodig dan de meeste geïndustrialiseerde landen, maar bijvoorbeeld de transportsectoren het gehele militaire apparaat zijn; er direct afhankelijk van. Daarom heeft het land een .- enorme '„strategische"" voorraad olie .in de f afgedankte/kolenmijnen van; Transvaal opgeslagen. Verder bouwt men haastig tegen hoge kosten „kolenkrakers"" om olie uit kolen te krijgen.",2,DDD_010960503_0889_articletext.xml,coal,1980s,,,,
90.0,"■■.«Zuid->-Afrika '-heeft-.-door haar gigantische voorraden steenkool minder olie nodig dan de meeste geïndustrialiseerde landen, maar bijvoorbeeld de transportsectoren het gehele militaire apparaat zijn; er direct afhankelijk van. Daarom heeft het land een .- enorme '„strategische"" voorraad olie .in de f afgedankte/kolenmijnen van; Transvaal opgeslagen. Verder bouwt men haastig tegen hoge kosten „kolenkrakers"" om olie uit kolen te krijgen.",2,DDD_010960503_0889_articletext.xml,coal,1980s,,,,
91.0,"Het eerste scenario dat de stuurgroep onderscheidt, is het „referentiescenario"". Dat gaat uit van ongewijzigd beleid tot het jaar 2000. Het energieverbruik ligt hier 14% boven het huidige gebruik. Steenkool neemt 27 procent van de energievoorziening voor zijn rekening en kernenergie 7 procent. De werkloosheid komt op 600.000 uit. In het tweede draaiboek (het industrieel herstel-scenario) stijgt het energiegebruik met 25 procent. Daarvan komt 6 procent voor rekening van kernenergie en 26% voor kolenenergie. In 2000 komt men uit op minimaal 200.000 werklozen. In het derde draaiboek (het arbeidsdelingsscenario) neemt het energiegebruik toe met 12 procent. Zeven procent daarvan kan worden opgewekt met kernenergie en 26 procent met steenkool. In het jaar 2000 zullen er minimaal 200.000 werklozen zijn. Dat laatste is ook het geval indien het milieuvriendelijke CE-scenario wordt gevolgd. In dat draaiboek is sprake van een daling van het energiegebruik met 19 procent. Er is geen sprake van toepassing van kernenergie, steenkool speelt nog voor 22 procent een rol. Overigens wordt in het rapport van de stuurgroep erkend dat de eventuele keuze voor kernenergie met tal van onzekerheden is omgeven. Het opslagprobleem van vooral hoog-radioactief afval is niet opgelost, en over de electriciteitsprijs alsmede over de toekomstige kosten die kerncentrales met zich meebrengen bestaat grote onduidelijkheid.",2,DDD_010377933_0062_articletext.xml,coal,1980s,,,,
92.0,"Van een onzer redacteuren ARNHEM, zaterdag De Nederlandse stroombedrijven, verenigd in de Samenwerkende Elektriciteits Produktiebedrijven (SEP), hebben in 1982 zes procent van alle in ons land verbruikte elektriciteit tegen een aantrekkelijke prijs uit het buitenland geïmporteerd. Dat kon vooral omdat het aanbod van met behulp van waterkracht opgewekte stroom dat jaar bijzonder groot was. De geïmporteerde elektrische energie was afkomstig uit België, Duitsland en Zwitserland. De import is de afgelopen tien jaar nog nooit zo groot geweest. In 1982 werd zes keer zoveel elektriciteit uit het buitenland betrokken als in 1981. Dit blijkt uit het jaarverslag van de SEP over 1982. Door de import en de daling van het elektriciteitsverbruik in ons land met 2,4% daalde de stroomproduktie van de Nederlandse elektriciteitsbedrijven ten opzichte van 1981 met 7,7%. Het aandeel van steenkool in de Nederlandse elektriciteitsproduktie steeg vorig jaar tot 24 % (14 % in 1981). Het aandeel van kernenergie bedroeg dat jaar 9%, olie 21% en aardgas 46%. Dat laatste is vooral het gevolg van de extra aardgasinzet ten behoeve van de stroomproduktie, waartoe het kabinet vorig jaar besloot. Door de extra aardgasinzet, die voor een deel beschikbaar kwam tegen een prijs die voor steenkool zou moeten worden betaald, kon het tariefniveau voor de industriële afnemers van grote hoeveelheden energie in ons land meer op het peil van de ons omringende landen worden gebracht.",1,DDD_011206181_0881_articletext.xml,coal,1980s,,,,
93.0,"ARNHEM - De electriciteitsproducenten in ons land overwegen bestaande gas/oliecentrales om te bouwen tot koleneenheden in plaats van - versneld - geheel nieuwe kolencentrales neer te zetten. Een met spoed uit te voeren studie moet binnenkort uitwijzen wat het voordelijgste is. Dit staat in het jaarverslag van de N.V. Scp Verenigde Stroomleveranciers. De N.V. Scp acht het haalbaar om rond de eeuwwisseling circa veertig procent van de electriciteit door middel van kolen op te wekken. Voor die tijd moet namelijk de helft van de huidige centralecapaciteit wegens ouderdom worden vervangen. De Nederlandse centrales gebruikten vorig jaar de volgende brandstoffenkolen (12 pet), olie (41 pet), aardgas (39 Pet) en kernenergie (8 pet). Vanwege de hoge prijs van aardolie is door de centrales meer aardgas gestookt dan onderling en met de regering was overeengekomen. De N.V. Scp - het jaarverslag moet nog door de aandeelhouders worden goedgekeurd - stelt „met grote bezorgdheid"" vast dat „de onzekerheid ten aanzien van de beschikbaarheid van voldoende brandstoffen voor de electriciteitsopwekking in de toekomst niet is verminderd. De stroomproducenten verwachten wel dat de kolenprijs de komende jaren belangrijk lager zal blijven dan die van de aardolie. De totale capaciteit van de centrales zal na ingebruikneming van het nog in aanbouw zijnde produktievermogen de eerste vijf jaren worden gehandhaafd op> een niveau van zestienduizend megawatt. Daarna volgt opnieuw een uitbreiding van het vermogen.",2,DDD_010570351_0299_articletext.xml,coal,1980s,,,,
94.0,"ARNHEM - De electriciteitsproducenten in ons land overwegen bestaande gas/oliecentrales om te bouwen tot koleneenheden in plaats van - versneld - geheel nieuwe kolencentrales neer te zetten. Een met spoed uit te voeren studie moet binnenkort uitwijzen wat het voordelijgste is. Dit staat in het jaarverslag van de N.V. Scp Verenigde Stroomleveranciers. De N.V. Scp acht het haalbaar om rond de eeuwwisseling circa veertig procent van de electriciteit door middel van kolen op te wekken. Voor die tijd moet namelijk de helft van de huidige centralecapaciteit wegens ouderdom worden vervangen. De Nederlandse centrales gebruikten vorig jaar de volgende brandstoffenkolen (12 pet), olie (41 pet), aardgas (39 Pet) en kernenergie (8 pet). Vanwege de hoge prijs van aardolie is door de centrales meer aardgas gestookt dan onderling en met de regering was overeengekomen. De N.V. Scp - het jaarverslag moet nog door de aandeelhouders worden goedgekeurd - stelt „met grote bezorgdheid"" vast dat „de onzekerheid ten aanzien van de beschikbaarheid van voldoende brandstoffen voor de electriciteitsopwekking in de toekomst niet is verminderd. De stroomproducenten verwachten wel dat de kolenprijs de komende jaren belangrijk lager zal blijven dan die van de aardolie. De totale capaciteit van de centrales zal na ingebruikneming van het nog in aanbouw zijnde produktievermogen de eerste vijf jaren worden gehandhaafd op> een niveau van zestienduizend megawatt. Daarna volgt opnieuw een uitbreiding van het vermogen.",2,DDD_010570351_0299_articletext.xml,coal,1980s,,,,
95.0,"ARNHEM - De electriciteitsproducenten in ons land overwegen bestaande gas/oliecentrales om te bouwen tot koleneenheden in plaats van - versneld - geheel nieuwe kolencentrales neer te zetten. Een met spoed uit te voeren studie moet binnenkort uitwijzen wat het voordelijgste is. Dit staat in het jaarverslag van de N.V. Scp Verenigde Stroomleveranciers. De N.V. Scp acht het haalbaar om rond de eeuwwisseling circa veertig procent van de electriciteit door middel van kolen op te wekken. Voor die tijd moet namelijk de helft van de huidige centralecapaciteit wegens ouderdom worden vervangen. De Nederlandse centrales gebruikten vorig jaar de volgende brandstoffenkolen (12 pet), olie (41 pet), aardgas (39 Pet) en kernenergie (8 pet). Vanwege de hoge prijs van aardolie is door de centrales meer aardgas gestookt dan onderling en met de regering was overeengekomen. De N.V. Scp - het jaarverslag moet nog door de aandeelhouders worden goedgekeurd - stelt „met grote bezorgdheid"" vast dat „de onzekerheid ten aanzien van de beschikbaarheid van voldoende brandstoffen voor de electriciteitsopwekking in de toekomst niet is verminderd. De stroomproducenten verwachten wel dat de kolenprijs de komende jaren belangrijk lager zal blijven dan die van de aardolie. De totale capaciteit van de centrales zal na ingebruikneming van het nog in aanbouw zijnde produktievermogen de eerste vijf jaren worden gehandhaafd op> een niveau van zestienduizend megawatt. Daarna volgt opnieuw een uitbreiding van het vermogen.",2,DDD_010570351_0299_articletext.xml,coal,1980s,,,,
96.0,"ARNHEM - De electriciteitsproducenten in ons land overwegen bestaande gas/oliecentrales om te bouwen tot koleneenheden in plaats van - versneld - geheel nieuwe kolencentrales neer te zetten. Een met spoed uit te voeren studie moet binnenkort uitwijzen wat het voordelijgste is. Dit staat in het jaarverslag van de N.V. Scp Verenigde Stroomleveranciers. De N.V. Scp acht het haalbaar om rond de eeuwwisseling circa veertig procent van de electriciteit door middel van kolen op te wekken. Voor die tijd moet namelijk de helft van de huidige centralecapaciteit wegens ouderdom worden vervangen. De Nederlandse centrales gebruikten vorig jaar de volgende brandstoffenkolen (12 pet), olie (41 pet), aardgas (39 Pet) en kernenergie (8 pet). Vanwege de hoge prijs van aardolie is door de centrales meer aardgas gestookt dan onderling en met de regering was overeengekomen. De N.V. Scp - het jaarverslag moet nog door de aandeelhouders worden goedgekeurd - stelt „met grote bezorgdheid"" vast dat „de onzekerheid ten aanzien van de beschikbaarheid van voldoende brandstoffen voor de electriciteitsopwekking in de toekomst niet is verminderd. De stroomproducenten verwachten wel dat de kolenprijs de komende jaren belangrijk lager zal blijven dan die van de aardolie. De totale capaciteit van de centrales zal na ingebruikneming van het nog in aanbouw zijnde produktievermogen de eerste vijf jaren worden gehandhaafd op> een niveau van zestienduizend megawatt. Daarna volgt opnieuw een uitbreiding van het vermogen.",2,DDD_010570351_0299_articletext.xml,coal,1980s,,,,
97.0,"natuurlijk een wezenlijk verschil tussen een concern dat in liquidatie is of dat lééft. Bij het laatste ben je steeds bezig met de toekomst. Je afvragen wat je over vijf jaar aan het doen bent, hoe de markt zich ontwikkelt en wat je concurrenten doen. Bij de afwikkeling van RSV heb je vrijwel alleen met het verleden te maken. Daarbij spelen vooral juridische zaken. Daarin heb ik ook ervaring. Ik kan me goed inleven in de gedachtenwereld van juristen."" Van Londen heeft in ieder geval een van de 'hoogste' functies van Rotterdam. Het kantoor van RSV Holding zit op de veertiende verdieping van de Leuve-flat aan de Schiedamsedijk. Daar heeft hij nog de beschikking over zes stafpersoneesleden: drie administrateurs, twee secretaressen en een algemeen secretaris, de heer Flieringa. De laatste heeft als secretaris van de voormalige raad van bestuur van RSV de opkomst en ondergang van het scheepsbouwconcern van nabij meegemaakt en is voor Van Londen dan ook van grote waarde. Voorts heeft hij natuurlijk regelmatig te maken met de bewindvoerders.' Toen RSV Holding op 9 februa-. ri 1983 in surséance ging.waren er 112 dochterbedrijven en deelnemingen. Daarvan zijn er 42 verzelfstandigd. Tien RSV-bedrijven zijn inmiddels geliquideerd en acht zijn „op een oor na gevild"". Van de 52 RSV-deelnemingen die nu nog over zijn, zijn er 27 in faillissement en zeven in surséance. Achttien leven er nog (vaak alleen nog maar een juridisch bestaan). ' Eén volle RSV-dochter is. nog springlevend en 'valt onder directe verantwoordelijkheid van Van Londen. Het is de Amerikaanse onderneming WBmm%mmaWßmmimmmmWÊÊmmmm\ Metec Ine. in Lexington (Kentucky), waarin alle activiteiten van het roemruchte kolengraafproject zijn ondergebracht. Bij Metec werken nog 125 . mensen (specialisten, operators.en onderhoudsmensen). Van Londen, weer net terug uit de VS, vertelt dat het een moeilijke winter is geweest voor dit RSV-bedrijf. '~<■. „Het was koud en er was heel veel regen waardoor de afvoer van kolen werd belemmerd. Ook de prijzen van de kolen zijn nogal gezakt. Een aantal bedrijven dat de kolengraver had gehuurd ging bovendien failliet. Nu gaat het weer wat beter. We heb. ben tien machines verhuurd. Bij acht spelen we quitte, dus we maken op het ogenblik weer, winst. Er zit weer voortgang in het project."" ';.-•'; Van Londen is nog steeds druk ; bezig partners te vinden voor het project die het uiteindelijk ook helemaal zouden moeten overnemen. „Wij zijn met een Amerikaanse machinebouwer, in een vergevorderd stadium gekomen om gezamenlijk de kolengravers te exploiteren. Zij zouden de garanties kunnen geven voor onderhoud en service. De apparaten worden namelijk voor jaren ingezet. De opdrachtgevers willen daarom ook garanties, die ik • niet kan geven. De Amerikaanse machinebouwer kan dat wel en met hem erbij kan ook veel efficiënter gewerkt worden.""""' . Van Londen wijst erop dat over :, de mogelijkheden van de kolengravers . technische mensen van potentiële opdrachtgevers snel enthousiast' zijn. Daarom heeft hij nog steeds goede; hoop het gehele kolengraafproject te gelde te kunnen maken. „De honderden miljoenen 'die VRSV er indertijd: heeft ingestoken zullen zeker niet meer worden terugverdiend. Maar ik reken nog altijd op een substantieel bedrag."" Naast het kolengraafproject staat ook het geschil van RSV met de staat der Nederlanden de afwikkeling van het concern nog in de weg. De staat eist van RSV 880 miljoen gulden aan steunbedragen terug. Inclusief rente ligt die door RSV betwiste claim van de overheid nu op 1,3 miljard gulden. Maar in dit geschil is nu enig schot gekomen. Zag het er eerst naar uit dat de zaak uitsluitend via langdurige juridische procedures zou worden uitgevochten, nu trachten partijen tot een schikking te komen/BApCFHI • i Van Londen: „We onderhandelen inderdaad. De overheid stelt het altijd voorzichtig. Daar zegt men dat men aan hei onderzoeken is of er een mogelijkheid is om tot een deal te komen. Of het nog jaren kan duren? Nou nee, dat willen we niet. Ook de over-, heid niet."" De RSV-bestuurder verwacht niet dat voor juni, wanneer RSV. weer een vergadering van aandeel-, houders houdt, al resultaten kunnen worden gemeld. „In ieder geval hoop ik dat we in de loop van dit jaar iets kunnen zeggen over de manier waarop het zou kunnen."" Rest tenslotte nog de vraag, of hij — gezien dit heidens karwei —, niet de behoefte krijgt om toch maar écht van zijn pensioen te gaan genieten. „Och,"" zegt hij,-„ik vind dit werk niet zo erg. Ik ervaar het als een zinnige tijdsbesteding. De ene gepensioneerde wil graag gaan lezen, de ander lost een kruiswoordpuzzel op. Ik heb met RSV zo mijn eigen puzzel...""",0,DDD_010962799_0191_articletext.xml,coal,1980s,,,,
